59.0 0.183285049232 0.535314717233 0.868059980058	59.0 0.177903452968 0.546898043673 0.828494381298
60.0 0.183724504055 0.534373487854 0.871350324687	60.0 0.178337387926 0.545960122066 0.831635607772
61.0 0.184167749088 0.533424848219 0.874678323177	61.0 0.178775099646 0.545014736823 0.834812771906
62.0 0.184614610018 0.5324691884 0.87804293992	62.0 0.179216416931 0.544062274682 0.838024885265
63.0 0.185064917453 0.531506886938 0.881443165791	63.0 0.179661173395 0.543103111012 0.841270984687
64.0 0.185518506911 0.530538310884 0.884878018202	64.0 0.180109207452 0.542137609855 0.844550132331
65.0 0.185975218786 0.529563815904 0.888346540997	65.0 0.180560362287 0.541166124016 0.8478614156
66.0 0.186434898295 0.528583746408 0.891847804242	66.0 0.181014485798 0.540188995203 0.851203946917
67.0 0.18689739542 0.527598435699 0.895380903991	67.0 0.181471430549 0.539206554158 0.854576863519
68.0 0.187362564833 0.526608206164 0.898944961918	68.0 0.181931053683 0.538219120862 0.857979327078
69.0 0.187830265815 0.525613369467 0.902539124935	69.0 0.182393216864 0.5372270047 0.861410523396
70.0 0.188300362172 0.524614226758 0.906162564785	70.0 0.182857786173 0.536230504687 0.864869661944
71.0 0.188772722134 0.523611068914 0.909814477518	71.0 0.183324632026 0.535229909702 0.868355975393
72.0 0.189247218268 0.522604176757 0.913494083047	72.0 0.183793629079 0.534225498691 0.871868719202
73.0 0.189723727362 0.521593821326 0.917200624535	73.0 0.18426465612 0.533217540941 0.875407171031
74.0 0.190202130332 0.520580264096 0.920933367953	74.0 0.184737595979 0.532206296299 0.878970630287
75.0 0.19068231211 0.519563757258 0.924691601426	75.0 0.185212335412 0.531192015443 0.882558417535
76.0 0.191164161536 0.518544543962 0.928474634715	76.0 0.185688765008 0.530174940117 0.886169874005
77.0 0.191647571255 0.517522858576 0.932281798629	77.0 0.186166779069 0.5291553034 0.889804360977
78.0 0.192132437604 0.516498926939 0.936112444467	78.0 0.186646275523 0.528133329941 0.893461259322
79.0 0.192618660506 0.515472966629 0.939965943394	79.0 0.187127155804 0.527109236219 0.897139968885
80.0 0.193106143366 0.514445187196 0.943841685935	80.0 0.187609324751 0.526083230803 0.900839907924
81.0 0.193594792961 0.513415790427 0.947739081357	81.0 0.188092690514 0.525055514567 0.904560512662
82.0 0.19408451934 0.512384970587 0.951657557118	82.0 0.188577164441 0.524026280962 0.908301236655
83.0 0.194575235718 0.51135291466 0.955596558329	83.0 0.189062660979 0.522995716248 0.912061550281
84.0 0.195066858381 0.51031980258 0.959555547216	84.0 0.189549097587 0.521963999707 0.915840940296
85.0 0.195559306582 0.509285807474 0.963534002568	85.0 0.190036394628 0.520931303902 0.919638909217
86.0 0.196052502447 0.508251095886 0.967531419201	86.0 0.190524475279 0.519897794874 0.923454974918
87.0 0.196546370883 0.507215827989 0.971547307513	87.0 0.191013265444 0.518863632373 0.9272886701
88.0 0.197040839479 0.506180157817 0.975581192896	88.0 0.191502693651 0.517828970078 0.931139541786
89.0 0.197535838429 0.505144233459 0.979632615327	89.0 0.19199269098 0.516793955786 0.935007150922
90.0 0.198031300431 0.504108197275 0.983701128858	90.0 0.192483190971 0.515758731623 0.938891071902
91.0 0.198527160615 0.503072186084 0.987786301177	91.0 0.192974129539 0.514723434244 0.942790892099
92.0 0.199023356449 0.502036331373 0.991887713118	92.0 0.193465444896 0.513688195021 0.946706211456
93.0 0.19951982767 0.501000759468 0.996004958278	93.0 0.193957077475 0.512653140216 0.950636642113
94.0 0.2000165162 0.499965591724 1.00013764258	94.0 0.194448969853 0.511618391174 0.954581807949
95.0 0.200513366075 0.498930944691 1.00428538386	95.0 0.194941066675 0.510584064491 0.958541344208
96.0 0.201010323366 0.497896930306 1.00844781145	96.0 0.195433314588 0.509550272182 0.962514897141
97.0 0.201507336115 0.496863656031 1.01262456584	97.0 0.195925662168 0.508517121843 0.966502123616
98.0 0.202004354269 0.495831225025 1.01681529829	98.0 0.196418059855 0.507484716808 0.970502690779
99.0 0.202501329602 0.494799736307 1.02101967043	99.0 0.19691045989 0.5064531563 0.974516275712
100.0 0.202998215666 0.493769284886 1.02523735398	100.0 0.197402816251 0.505422535579 0.978542565092
101.0 0.203494967722 0.492739961912 1.0294680304	101.0 0.197895084591 0.504392946084 0.982581254879
102.0 0.203991542679 0.491711854823 1.0337113905	102.0 0.198387222187 0.503364475571 0.986632049998
103.0 0.204487899041 0.49068504747 1.03796713423	103.0 0.198879187876 0.502337208234 0.99069466408
104.0 0.20498399685 0.489659620247 1.04223497028	104.0 0.199370942003 0.501311224857 0.994768819083
105.0 0.205479797629 0.488635650221 1.04651461584	105.0 0.199862446372 0.500286602912 0.998854245107
106.0 0.205975264337 0.487613211246 1.05080579635	106.0 0.200353664191 0.499263416687 1.00295068009
107.0 0.206470361314 0.486592374083 1.05510824514	107.0 0.200844560028 0.498241737408 1.00705786954
108.0 0.206965054235 0.48557320651 1.05942170324	108.0 0.201335099756 0.497221633338 1.01117556629
109.0 0.207459310063 0.484555773431 1.06374591911	109.0 0.20182525052 0.496203169889 1.01530353025
110.0 0.207953097002 0.483540136984 1.06808064835	110.0 0.202314980677 0.495186409729 1.01944152819
111.0 0.208446384461 0.482526356632 1.07242565356	111.0 0.202804259771 0.494171412871 1.02358933349
112.0 0.208939142999 0.481514489271 1.07678070397	112.0 0.203293058478 0.493158236777 1.02774672595
113.0 0.209431344304 0.48050458931 1.0811455754	113.0 0.203781348576 0.492146936442 1.03191349159
114.0 0.209922961134 0.479496708773 1.08552004988	114.0 0.204269102903 0.491137564493 1.03608942238
115.0 0.210413967293 0.478490897383 1.08990391556	115.0 0.204756295318 0.490130171272 1.04027431612
116.0 0.21090433759 0.47748720264 1.09429696644	116.0 0.205242900673 0.489124804904 1.04446797622
117.0 0.211394047807 0.476485669903 1.09869900223	117.0 0.205728894771 0.488121511402 1.04867021149
118.0 0.21188307466 0.475486342476 1.10310982812	118.0 0.206214254341 0.487120334719 1.05288083606
119.0 0.212371395776 0.474489261668 1.10752925469	119.0 0.206698956998 0.486121316838 1.05709966908
120.0 0.212858989648 0.473494466881 1.11195709759	120.0 0.20718298122 0.485124497835 1.06132653466
121.0 0.21334583562 0.472501995664 1.11639317755	121.0 0.207666306313 0.484129915952 1.06556126166
122.0 0.213831913848 0.471511883791 1.12083732007	122.0 0.208148912387 0.483137607659 1.06980368356
123.0 0.214317205277 0.47052416532 1.12528935537	123.0 0.208630780326 0.482147607717 1.07405363833
124.0 0.214801691609 0.469538872658 1.12974911819	124.0 0.209111891762 0.481159949248 1.07831096824
125.0 0.215285355285 0.468556036616 1.13421644767	125.0 0.209592229046 0.480174663792 1.08257551972
126.0 0.21576817945 0.467575686474 1.13869118718	126.0 0.210071775239 0.479191781337 1.08684714335
127.0 0.216250147938 0.466597850027 1.14317318424	127.0 0.210550514063 0.478211330423 1.09112569356
128.0 0.216731245243 0.465622553648 1.14766229034	128.0 0.2110284299 0.477233338154 1.09541102863
129.0 0.217211456498 0.464649822334 1.15215836084	129.0 0.211505507757 0.476257830271 1.09970301051
130.0 0.217690767453 0.463679679755 1.15666125487	130.0 0.211981733255 0.475284831186 1.10400150475
131.0 0.218169164458 0.462712148305 1.16117083518	131.0 0.2124570926 0.474314364038 1.10830638036
132.0 0.218646634434 0.461747249146 1.16568696803	132.0 0.212931572564 0.473346450746 1.1126175097
133.0 0.219123164865 0.460785002255 1.17020952311	133.0 0.213405160474 0.472381112034 1.1169347684
134.0 0.219598743767 0.459825426462 1.17473837342	134.0 0.213877844182 0.47141836749 1.12125803524
135.0 0.220073359682 0.458868539498 1.17927339515	135.0 0.214349612056 0.470458235598 1.12558719209
136.0 0.220547001651 0.457914358023 1.18381446766	136.0 0.214820452961 0.469500733781 1.12992212376
137.0 0.221019659201 0.456962897685 1.18836147325	137.0 0.21529035624 0.468545878436 1.13426271796
138.0 0.221491322329 0.456014173133 1.19291429722	138.0 0.2157593117 0.467593684975 1.1386088652
139.0 0.221961981487 0.45506819807 1.19747282768	139.0 0.216227309595 0.466644167856 1.1429604587
140.0 0.222431627563 0.454124985281 1.20203695549	140.0 0.216694340612 0.465697340625 1.14731739429
141.0 0.222900251871 0.453184546663 1.20660657422	141.0 0.217160395858 0.464753215935 1.15167957039
142.0 0.223367846132 0.452246893266 1.21118157999	142.0 0.217625466847 0.463811805586 1.15604688789
143.0 0.223834402468 0.451312035313 1.21576187151	143.0 0.21808954548 0.462873120562 1.16041925007
144.0 0.224299913381 0.450379982234 1.2203473499	144.0 0.218552624041 0.461937171044 1.16479656257
