52.0 2.82090691576 -0.9283777658 0.471433224955	52.0 2.78194495121 -0.915555144325 0.478645537569
53.0 2.94127384049 -0.967991258906 0.470271883816	53.0 2.90074608471 -0.954653325933 0.477482346831
54.0 3.06347206528 -1.00820744409 0.469101757226	54.0 3.0213620412 -0.994348776918 0.476310280247
55.0 3.18741989641 -1.04899943545 0.467923416819	55.0 3.14371247099 -1.0346150537 0.475129908609
56.0 3.3130370548 -1.09034081265 0.466737417433	56.0 3.26771840477 -1.075426167 0.473941786012
57.0 3.4402448034 -1.13220566285 0.465544296917	57.0 3.39330237956 -1.11675662328 0.472746449684
58.0 3.56896605258 -1.17456861536 0.464344576065	58.0 3.52038854266 -1.15858145893 0.471544419893
59.0 3.69912544548 -1.2174048698 0.463138758613	59.0 3.64890273613 -1.20087626815 0.470336199956
60.0 3.83064942573 -1.2606902183 0.461927331322	60.0 3.77877256385 -1.24361722491 0.469122276317
61.0 3.9634662896 -1.30440106272 0.460710764126	61.0 3.90992744314 -1.28678110002 0.467903118677
62.0 4.09750622409 -1.34851442719 0.459489510321	62.0 4.04229864277 -1.33034527361 0.466679180198
63.0 4.2327013328 -1.39300796658 0.458264006804	63.0 4.1758193088 -1.37428774364 0.465450897728
64.0 4.36898565124 -1.43785997157 0.457034674359	64.0 4.31042447996 -1.41858713097 0.464218692082
65.0 4.50629515249 -1.48304937052 0.45580191797	65.0 4.44605109379 -1.46322268134 0.462982968355
66.0 4.64456774477 -1.52855572862 0.454566127148	66.0 4.5826379845 -1.50817426472 0.461744116246
67.0 4.7837432619 -1.57435924483 0.4533276763	67.0 4.72012587409 -1.55342237236 0.46050251042
68.0 4.92376344757 -1.62044074664 0.452086925097	68.0 4.85845735717 -1.59894811179 0.459258510874
69.0 5.06457193434 -1.66678168318 0.450844218862	69.0 4.99757688074 -1.64473320017 0.458012463319
70.0 5.20611421817 -1.71336411682 0.449599888964	70.0 5.13743071943 -1.69075995617 0.456764699575
71.0 5.34833762915 -1.76017071359 0.44835425322	71.0 5.27796694716 -1.73701129059 0.455515537967
72.0 5.49119129896 -1.80718473241 0.447107616297	72.0 5.41913540538 -1.78347069593 0.454265283721
73.0 5.63462612591 -1.8543900136 0.445860270121	73.0 5.560887669 -1.83012223522 0.453014229374
74.0 5.77859473756 -1.90177096662 0.444612494276	74.0 5.70317701014 -1.87695053001 0.451762655172
75.0 5.92305145195 -1.94931255724 0.443364556412	75.0 5.8459583599 -1.92394074785 0.450510829461
76.0 6.06795223711 -1.99700029426 0.442116712628	76.0 5.98918826926 -1.97107858941 0.449259009088
77.0 6.21325466998 -2.04482021602 0.440869207883	77.0 6.13282486866 -2.01835027516 0.448007439789
78.0 6.3589178944 -2.09275887649 0.439622276365	78.0 6.27682782715 -2.06574253192 0.446756356573
79.0 6.50490257864 -2.14080333136 0.438376141877	79.0 6.42115831064 -2.11324257918 0.445505984088
80.0 6.65117087288 -2.18894112401 0.437131018203	80.0 6.56577894057 -2.16083811541 0.444256537002
81.0 6.79768636653 -2.23716027151 0.435887109475	81.0 6.71065375203 -2.20851730433 0.443008220352
82.0 6.94441404579 -2.28544925059 0.434644610523	82.0 6.8557481523 -2.25626876128 0.441761229905
